"logFC","logCPM","LR","PValue","FDR"
"K08964",-0.653650913743781,4.75744018292412,23.2052304565281,1.45600779212266e-06,3.14321110707041e-05
"K06169",-0.534856947671129,5.69164338241533,23.2020189735994,1.45844131106549e-06,3.14321110707041e-05
"K01811",0.239186338373932,8.41245108827898,23.1776283507097,1.47705707856488e-06,3.17158492257161e-05
"K00284",-0.58448418290352,8.27647584306053,23.111100704707,1.52905387125609e-06,3.27116341060264e-05
"K03293",0.604336873043854,1.09822064102415,23.0952711936742,1.54169395004196e-06,3.28612347812974e-05
"K08196",1.43904484539687,1.47688304623998,23.068813405531,1.56305527281121e-06,3.31949585127314e-05
"K06858",1.67323009837273,1.35445840146262,23.0373743557745,1.58882465582192e-06,3.36195297171918e-05
"K07687",1.88918074909477,-2.17678596822127,22.9409198086303,1.67057460089733e-06,3.52212811689186e-05
"K03300",0.749413077137733,5.52833633423946,22.907781185859,1.69962432217985e-06,3.56267477215103e-05
"K01997",0.115780715509152,10.1576231260352,22.9050384879045,1.70205118862001e-06,3.56267477215103e-05
"K02858",0.716673675603493,3.56844205158971,22.8917688861065,1.71384192801449e-06,3.57449683839295e-05
"K10011",1.26959193321334,2.78250435796103,22.8808138215692,1.72363779468419e-06,3.57598725861484e-05
"K06139",0.304337761506482,6.70800811143626,22.87723814296,1.72684725841342e-06,3.57598725861484e-05
"K13938",1.88290662665235,1.1305432688473,22.829418430377,1.77034997959323e-06,3.65307323803297e-05
"K04517",0.15513244024776,7.96976959729376,22.8022839501433,1.79552198063831e-06,3.69192311142556e-05
"K11329",-1.11238435950659,4.38908845092088,22.7908290349542,1.80625590726781e-06,3.70091659309557e-05
"K02658",-1.04160616443361,5.90339999322564,22.7839319123795,1.81274993658971e-06,3.70119013368966e-05
"K01464",0.252014081260543,8.76744218242742,22.7575764951382,1.83778151530534e-06,3.73917854460203e-05
"K16878",0.587645933156646,2.94004968641816,22.7179814101418,1.87604100012855e-06,3.8037221532223e-05
"K03580",-0.558993917715569,6.39402754224199,22.6242315161001,1.96984465821167e-06,3.97158674126169e-05
"K02284",-1.5777265395028,3.42209376091479,22.6216587127632,1.9724842210425e-06,3.97158674126169e-05
"K17737",2.42092591236014,1.21792381816623,22.6038648453342,1.99083719082123e-06,3.99471779772025e-05
"K19609",2.66302767401155,1.60029330324693,22.5842265564039,2.01129145841093e-06,4.02189175137223e-05
"K13935",1.39575282580778,1.87200922123606,22.5401680732264,2.05795090954031e-06,4.08714340231886e-05
"K19743",1.50464588776451,1.48481121656435,22.5401498134461,2.05797047066407e-06,4.08714340231886e-05
"K02705",-1.49147800832397,5.19731342040856,22.5100284940595,2.09049374997596e-06,4.13761330990141e-05
"K16879",0.575640808242384,2.26397317261655,22.4749668692855,2.12900126879846e-06,4.19954521462313e-05
"K00111",0.0970393026954289,9.85533291512096,22.4146619633946,2.19690493016889e-06,4.30547948661952e-05
"K08483",0.129681658022216,8.42609214055146,22.4082924549059,2.20420270575724e-06,4.30547948661952e-05
"K03548",1.16171294224203,1.97444268206634,22.4076826024646,2.20490271010933e-06,4.30547948661952e-05
"K17592",-1.26807462973845,1.85268926655097,22.3722391030775,2.24597112994564e-06,4.37100535289422e-05
"K07337",-0.435582643058564,4.59044250101766,22.2859346361498,2.34921045776876e-06,4.55668521791881e-05
"K00042",0.252234604454196,7.06589702384574,22.2586088610332,2.38288034323692e-06,4.60663811205835e-05
"K05799",0.334177502643065,5.52316901596224,22.2521703707917,2.39088384897948e-06,4.60680566795085e-05
"K01114",0.373084324316614,7.31079745845166,22.2055691985084,2.44962213118204e-06,4.70440633047798e-05
"K02287",-1.43525827684859,2.83928033827719,22.1700700222716,2.49533657774685e-06,4.77643537694372e-05
"K18678",-1.06828834143081,3.98889648707675,22.1384833973037,2.53673172079561e-06,4.83975143715072e-05
"K01192",0.216226166809876,7.87911891886382,22.0896042936312,2.60215125699408e-06,4.94833926942763e-05
"K17246",-0.593462223884125,5.31831377653361,22.0668241226709,2.63321575556497e-06,4.99110178554807e-05
"K07237",2.33651294307049,-0.372842965726947,22.0117178620752,2.70990961188899e-06,5.11979351674741e-05
"K01568",-1.2442223846043,3.12444049682422,21.9926040651312,2.73703135698931e-06,5.15429950366369e-05
"K19293",2.47478720612396,1.73756065705769,21.950395961421,2.7978916849972e-06,5.2519134564512e-05
"K01998",0.113609812460896,10.4395091677097,21.9390976784103,2.81441193579045e-06,5.26593667342915e-05
"K16081",2.77518535069082,1.86315353547846,21.9294140562228,2.82864910909626e-06,5.27561191212537e-05
"K14727",0.263709972006974,5.88714211181915,21.89595970951,2.87839312702634e-06,5.35123629589977e-05
"K19168",0.847906920628758,0.827303661819658,21.8767136945635,2.90740719047182e-06,5.38796256094126e-05
"K02742",1.62603487209295,0.783377723410756,21.7468685010535,3.11097249782847e-06,5.74690443329012e-05
"K00032",1.06316554047753,2.31744307647621,21.713717947897,3.165197589386e-06,5.82857113058136e-05
"K00046",0.172607042520136,7.4919902324201,21.6841352263094,3.21438697248853e-06,5.88868848397197e-05
"K17893",-0.689945235277908,5.44006352952727,21.6819303473925,3.21808375649267e-06,5.88868848397197e-05
"K07644",1.04093031637608,4.8187989594298,21.6667989975172,3.24356890690443e-06,5.90793157671506e-05
"K03275",2.42291953824386,-1.30358554686946,21.6603304214927,3.25452537792353e-06,5.90793157671506e-05
"K19032",-1.50193666502694,2.9609610460913,21.6576606118598,3.25905831951458e-06,5.90793157671506e-05
"K02691",-1.47188419024562,3.1018392958159,21.6173678053723,3.32824387941238e-06,6.01461215350952e-05
"K01766",1.76413993675041,1.87663294816022,21.5758198074314,3.4011284099778e-06,6.12729604261945e-05
"K18820",-0.848365957340903,0.921953007289455,21.5605407546485,3.42833224077846e-06,6.14133901317276e-05
"K09516",-0.78954615590919,1.87434726357026,21.5595905498074,3.43003124124617e-06,6.14133901317276e-05
"K13255",2.39699935317453,1.64491962480816,21.5190957829485,3.50322801774971e-06,6.25315455070109e-05
"K03169",0.174388218932013,8.99131508850627,21.4974325645615,3.54302704651462e-06,6.30485455158061e-05
"K12979",0.614687602087205,4.72726969589007,21.4747772009202,3.58513425170578e-06,6.36033421057194e-05
"K02362",2.41284051447486,1.01193277755795,21.4478276060636,3.63587715107527e-06,6.41510847529168e-05
"K00122",0.227518667371706,7.50828156689981,21.4466779693388,3.63805773646031e-06,6.41510847529168e-05
"K07046",0.197207735998389,6.73079200736587,21.3919720950197,3.74335296614484e-06,6.58083713292955e-05
"K11384",0.641445779299451,3.80560739985468,21.3467355912325,3.83272823461618e-06,6.71766433651553e-05
"K11914",1.06124669945397,2.58992383981916,21.3236524156947,3.87915639341446e-06,6.76109672152626e-05
"K18302",1.49121625596286,2.05772599152223,21.3228668349455,3.88074635674475e-06,6.76109672152626e-05
"K05582",-1.55852984897749,4.21741924910576,21.316051858979,3.89456688860232e-06,6.76492081336623e-05
"K03748",-0.493679805221763,3.5905268493358,21.3016457878227,3.92394466565e-06,6.79566488375517e-05
"K07452",-0.223170095935778,7.26854118259809,21.2785110890876,3.971588439624e-06,6.85776650746944e-05
"K02700",-1.45315475722355,1.05965158687005,21.2330160252259,4.06698130311032e-06,7.00170538544347e-05
"K02028",0.188856842220195,8.5475248455839,21.2183970646443,4.09811946225569e-06,7.03450063447371e-05
"K10561",0.244424327108382,6.19436570225119,21.1839227364791,4.17249987923727e-06,7.1411108227299e-05
"K10014",1.83768304988153,1.26606611104816,21.1678941983054,4.20754230303551e-06,7.1799673493735e-05
"K02191",-1.2061455042639,3.88812168583767,21.1053843835829,4.3470495834916e-06,7.36992937185962e-05
"K12585",-1.10761740914458,0.434682700556131,21.1031439560931,4.35213496031716e-06,7.36992937185962e-05
"K02405",0.147978963427155,8.83324959243252,21.1010654871427,4.3568580579476e-06,7.36992937185962e-05
"K01153",-0.160351965385848,10.3320447997981,21.088878050155,4.38465639379244e-06,7.39545378419659e-05
"K18540",2.81330240527441,0.668460166795072,21.0766903959904,4.41263322487928e-06,7.42113084843137e-05
"K11076",0.29374266694241,5.49393085784592,21.0628933294772,4.4445207254473e-06,7.45321789665067e-05
"K03208",-0.600879918168424,5.98265238347425,21.0538070907942,4.46564684821225e-06,7.46712615222618e-05
"K12308",0.142391625552192,8.6080891494749,21.0301984747089,4.52101078813522e-06,7.52009368570136e-05
"K01193",0.291343847557495,6.32407129506754,21.0292834978681,4.52317028698312e-06,7.52009368570136e-05
"K00448",0.211518785589603,6.81056765471784,20.9958286301389,4.60284434642945e-06,7.63075534241395e-05
"K01133",0.294155457306875,6.1637220842528,20.978101509935,4.64563150449011e-06,7.67980958086021e-05
"K11534",1.7095813314727,1.36397586750013,20.9336602517854,4.75466039289558e-06,7.83778153718396e-05
"K01687",0.0917810212401873,10.6922031147979,20.8620662419332,4.93573103099024e-06,8.11328216647803e-05
"K19295",0.568473651607806,4.05637201264105,20.8490248663335,4.969451947063e-06,8.14570165632665e-05
"K00479",0.222830750822964,7.54007946734441,20.7951293596856,5.11127881010838e-06,8.3546436505676e-05
"K11073",0.323620606352973,6.21550607913268,20.7606993228145,5.20400143596491e-06,8.47742256089411e-05
"K08972",-0.371786148715881,6.33921408819999,20.7564613684768,5.21553063550454e-06,8.47742256089411e-05
"K16880",0.538935029937584,3.3323154356652,20.7481579782123,5.23819407661599e-06,8.48087191732364e-05
"K18240",-0.886984972550469,0.691095385787348,20.7404962736865,5.25919375682664e-06,8.48087191732364e-05
"K02707",-1.40759774952363,2.5538092252277,20.7397018047107,5.26137611643553e-06,8.48087191732364e-05
"K03472",2.65847603905527,1.34066594317294,20.7297928954268,5.28867179250621e-06,8.50132076259493e-05
"K11916",2.63240241207765,1.04098338148843,20.6758810555764,5.43969019422236e-06,8.71998822043523e-05
"K16873",0.31683090762109,5.36732115262106,20.6419323416643,5.5370009598872e-06,8.85159576527022e-05
"K12405",-0.518598014246871,3.48868389769603,20.5751836250043,5.73345453274322e-06,9.14054025370762e-05
"K03336",0.231152585228587,8.46431254303871,20.5521791835062,5.80276954263713e-06,9.22576939032936e-05
"K02106",0.334145437115731,5.47048806271329,20.5367005991719,5.84988104008785e-06,9.27532909326191e-05
"K02757",0.627198946764477,1.36249037103914,20.5074639208268,5.93991743835312e-06,9.36545614380042e-05
"K07315",-0.304974939176414,8.90496724965017,20.5044154511406,5.94938512617033e-06,9.36545614380042e-05
"K03315",-1.52867713653308,1.87533466243005,20.5026074753236,5.95500734354039e-06,9.36545614380042e-05
"K15984",1.53229025268881,1.49497416745983,20.4935335487676,5.98330495565015e-06,9.38459610159791e-05
"K01665",-0.175666742155067,7.65562799775987,20.4645086846363,6.07473037100188e-06,9.50238065291933e-05
"K12266",0.664384451689069,3.57499923944956,20.443700692067,6.14113521760224e-06,9.58050022284918e-05
"K16135",1.73570257774918,2.91028239201562,20.436789860941,6.16335064472494e-06,9.58944850311616e-05
"K02706",-1.43279912954559,5.5255959786534,20.3716768763966,6.37666286953844e-06,9.89488033009178e-05
"K03776",1.40118255229729,3.86392462556613,20.3634851053615,6.40401898722566e-06,9.91090066134738e-05
"K09943",3.20522176136408,-2.93400909532821,20.3414374372579,6.47823299396784e-06,9.99916121801031e-05
"K12685",1.35614876335037,3.39895446958801,20.3312174452304,6.51292644381015e-06,0.000100019969071748
"K12368",0.362775432091518,6.92670115222122,20.3307707110806,6.51444720367629e-06,0.000100019969071748
"K01607",0.15542529153229,7.94288434426882,20.3214142033341,6.54638040363271e-06,0.000100245756759839
"K10017",1.06048071776288,0.967858307707753,20.2648250927831,6.74289264270625e-06,0.0001029839692596
"K12600",-0.778796697378239,4.40380894181894,20.2507069205251,6.79283577404037e-06,0.000103457845203278
"K18297",1.39828925556555,3.82758210004237,20.2411415324354,6.8268842540444e-06,0.000103457845203278
"K01154",-0.187930013526934,8.58641818480141,20.2410368842599,6.82725770030221e-06,0.000103457845203278
"K11734",2.04748877349164,3.5052482401979,20.2154939461061,6.91902603207413e-06,0.000104576136313349
"K03837",2.78941628996987,1.60178695859526,20.196900783731,6.98660363066819e-06,0.000105323954732793
"K18300",1.25986434040676,2.57376544651546,20.1526392486324,7.15015206934644e-06,0.000107304991456311
"K11935",-1.33874168463452,-0.999678765113686,20.1465000333322,7.17313824797871e-06,0.000107304991456311
"K18841",1.18191751062568,1.73951989617961,20.1464473261276,7.17333591278657e-06,0.000107304991456311
"K07823",0.358648425075339,4.75553670307295,20.1030395349862,7.33799643938867e-06,0.000109486669950776
"K05785",1.08123202729213,1.40260716471927,20.0947340934713,7.36993161549902e-06,0.000109681923454191
"K18800",1.5770775020245,2.12565753744809,20.0526996480742,7.53371057411422e-06,0.000111602995683372
"K08279",-0.76450183810814,0.857413040223942,20.0517700281914,7.53737365587994e-06,0.000111602995683372
"K18933",-1.72347104933685,1.0104394864746,19.9539723033448,7.9328971463453e-06,0.000117161239833968
"K00557",2.01901447323517,1.78182296530937,19.9275437405148,8.0433140831673e-06,0.000118491252278356
"K03556",0.186562748279141,9.96170920972635,19.8673568775576,8.30056372660039e-06,0.0001219721725381
"K16875",0.641988159452851,0.274031273659211,19.8462319251047,8.39280076619466e-06,0.000123016895865206
"K15974",2.45508328184806,1.30319003028131,19.8039326855616,8.58059496591549e-06,0.000125453472629805
"K08566",1.3061458139776,-0.946786392764566,19.754526102073,8.80529200951422e-06,0.000128416025572339
"K00303",0.262743965364503,8.21072828319629,19.7367700560675,8.88748016081427e-06,0.000129290617639446
"K10679",1.52197880328175,1.51245153560612,19.7307509094332,8.91551567994314e-06,0.0001293038029356
"K01209",0.178693729692067,8.91262717349124,19.7270433891052,8.93282845508014e-06,0.0001293038029356
"K07047",0.103183655109883,10.0956217555055,19.7053941157272,9.03459884161956e-06,0.000130452089856701
"K00615",0.0945523159889626,10.9104154781726,19.7006630809331,9.05699334973485e-06,0.000130452089856701
"K09930",0.238809964646898,6.81806972293477,19.6825424277275,9.14328481061901e-06,0.000131369813118499
"K17317",0.387622975862361,5.54470412491569,19.6513989400513,9.2935246197598e-06,0.000133199556064981
"K10015",2.1143688456916,0.952861653290941,19.6352787079974,9.37226149528453e-06,0.000133998008946095
"K17060",2.53612109970017,1.96448158144216,19.6269459161603,9.41322401070928e-06,0.000134253800289993
"K14645",-0.290038697178943,7.23539053055898,19.6113132924825,9.49055675718745e-06,0.00013502579405886
"K02708",-1.39675423895848,1.82980220415238,19.5932512531172,9.58070217521159e-06,0.000135975868189162
"K05825",0.228242316619083,7.99022759156464,19.429118562212,1.04403066731744e-05,0.000147815436815576
"K09857",1.29921294538523,2.75347823035785,19.406395679098,1.0565264705756e-05,0.000149221542045617
"K09786",0.218318797763045,7.46067459440957,19.3635622303434,1.08049133457836e-05,0.000151641954518137
"K07639",1.48044982563354,2.30760816350663,19.3626754935263,1.08099317925031e-05,0.000151641954518137
"K03303",0.196719424405548,8.22387741359129,19.3595235223813,1.0827789183192e-05,0.000151641954518137
"K01438",0.169107180612857,9.16152794552694,19.3572170400523,1.08408752499648e-05,0.000151641954518137
"K14424",-0.824301540506132,0.630165108079467,19.3199270526728,1.10546613814621e-05,0.000154242919561766
"K02690",-1.34406174581868,5.64529426491942,19.3155844169668,1.10798316509397e-05,0.000154242919561766
"K04065",0.904915191672937,1.57539583520026,19.2902392096208,1.12278868590132e-05,0.000155930963323623
"K00695",-1.50782314360923,5.80642706811483,19.2637782489533,1.13845800458785e-05,0.00015773064592135
"K03816",0.836206475615503,2.01373978801624,19.2566927156989,1.14269097338969e-05,0.000157941063519112
"K09181",0.193576958113541,8.39487063000391,19.1369198575311,1.21668431702583e-05,0.000167769811392733
"K02002",0.291778635418254,7.43377328301362,19.051411002169,1.27243655315309e-05,0.000174685211305041
"K07127",0.196324657946344,6.75702662298344,19.0508068077998,1.272839484333e-05,0.000174685211305041
"K03399",0.966138759004548,2.3882576371012,19.0341087210186,1.28402612064307e-05,0.000175805835200518
"K09860",2.34576517996524,-0.515896184194321,19.0286397114338,1.28771142553749e-05,0.000175896544253583
"K16426",0.527411682167527,1.67394042895259,19.0114054380953,1.29939440463321e-05,0.000177076722261373
"K18928",0.135289687515974,8.17987405803279,18.9973762535439,1.3089832313567e-05,0.000177966668767865
"K07236",2.28353730039819,-0.18985836168436,18.9774204745189,1.32274539950127e-05,0.0001794185426503
"K16088",1.93102497059954,5.06366890397035,18.9469020106911,1.34407351648503e-05,0.000181887530056427
"K18991",1.5550087517653,1.58216823526615,18.9368431180575,1.35117867754994e-05,0.000182424796395895
"K18055",-1.722380009019,0.576295771181936,18.91056525103,1.36991871390858e-05,0.000184241988723923
"K00558",-0.301929863706823,9.38576906763642,18.9091009375094,1.3709706327111e-05,0.000184241988723923
"K09000",-1.00882597269688,3.2620916839044,18.885538066852,1.3880094783908e-05,0.000186102008174103
"K10538",0.818457890386406,3.10241574174258,18.8453166758022,1.41758732016703e-05,0.000189630818759815
"K02290",-1.4976113937665,4.85390780283606,18.8182527865445,1.43784492662597e-05,0.000191899532753131
"K11690",0.333405013610955,5.79268453274654,18.7475660880513,1.49213676819265e-05,0.000198689790711969
"K02634",-1.40622974005373,4.42698900323695,18.7345020304523,1.50239395818384e-05,0.000199598868554149
"K06075",0.667086977123838,4.48766225008523,18.7194761825493,1.51427904062956e-05,0.000199847169262046
